custID,satCleanRoom,satCleanBath,satCleanCommon,satRoomPrice,satDiningPrice,satWifiPrice,satParkingPrice,satPerks,satCity,satCloseTransp,satCloseEvents,satPoints,satRecognition,satFrontStaff,satDiningStaff,satHouseStaff,satValetStaff,satOverall,distanceTraveled,nightsStayed,visitPurpose,avgRoomSpendPerNight,avgFoodSpendPerNight,avgWifiSpendPerNight,eliteSegment
ID_847,3,3,5,5,4,5,5,5,4,5,5,6,4,5,5,5,4,4,215,4,Business,161.5,10.6,8.23,Gold
ID_848,5,5,4,4,3,4,3,2,3,4,3,4,2,2,2,4,4,2,1489,1,SportsEvent,149,62.73,5,NoStatus
ID_849,4,5,5,4,4,5,4,5,3,3,5,4,4,4,3,3,4,4,332,1,OtherOrMixed,159,10,5,NoStatus
ID_850,5,5,3,2,5,3,4,4,4,3,3,3,3,4,3,6,4,3,2582,5,Business,149,10,5.57,Silver
ID_851,4,3,5,2,4,4,6,4,5,5,5,4,4,4,2,3,2,3,1184,3,Concert,149,34.84,9.3,Silver
ID_852,5,4,3,5,4,6,6,7,4,5,4,5,5,6,5,3,5,6,305,2,OtherOrMixed,149,48.55,13.95,Gold
ID_853,4,3,5,4,3,4,4,5,3,5,4,3,3,3,4,5,4,3,2071,6,Business,167.33,11.83,7.15,Gold
ID_854,1,4,4,5,3,3,3,4,4,4,4,3,3,2,2,3,4,3,92,2,Vacation,169,5,6.45,Gold
ID_855,4,5,4,4,4,4,6,5,4,2,5,5,5,4,4,3,4,6,72,4,Business,146.5,30.09,5.71,Silver
ID_856,3,3,3,3,3,3,2,1,3,4,3,1,2,1,2,4,3,1,297,2,SportsEvent,169,50.52,0,NoStatus
ID_857,4,4,5,4,3,4,5,5,4,6,6,5,5,5,5,4,3,5,1557,4,Conference,146.5,12.36,4.98,Gold
ID_858,4,3,3,4,3,3,4,3,3,6,4,3,3,3,4,4,3,2,190,6,Conference,162.33,10.92,2.98,NoStatus
ID_859,4,4,3,3,2,3,3,4,3,4,4,4,5,3,4,5,5,3,708,4,Conference,144,26.82,4.48,NoStatus
ID_860,3,3,4,3,3,4,5,4,3,3,4,3,3,3,3,4,4,2,253,2,SportsEvent,139,21.99,8.95,NoStatus
ID_861,4,3,3,5,6,4,6,4,7,6,5,5,4,6,5,4,4,4,608,4,Business,146.5,15,5.71,Gold
ID_862,3,3,4,4,3,3,5,3,1,2,3,2,2,3,4,4,5,2,1522,2,SportsEvent,184,10,8.98,NoStatus
ID_863,3,3,2,4,3,3,4,4,3,3,4,3,2,2,3,4,4,1,764,1,Vacation,139,5,9.95,NoStatus
ID_864,6,4,6,3,6,4,5,5,4,4,4,4,4,5,4,6,4,5,452,7,Business,131.86,31.73,5.82,Platinum
ID_865,6,5,6,3,4,4,4,4,5,5,6,4,3,4,3,5,2,4,444,7,Vacation,151.86,34.65,9.69,NoStatus
ID_866,2,4,5,2,3,3,2,3,2,3,4,3,3,3,5,5,5,3,1104,2,SportsEvent,159,5,8.95,NoStatus
ID_867,5,5,6,4,5,5,4,5,5,2,4,6,5,4,4,4,4,5,1246,6,Business,157.33,25.84,10.63,Platinum
ID_868,6,5,3,4,4,4,4,4,5,4,4,1,3,5,5,4,3,6,476,3,Concert,159,63.69,3.32,NoStatus
ID_869,4,4,5,5,5,3,4,4,5,4,5,4,5,4,4,3,4,3,304,2,Conference,139,33.38,8.98,Silver
ID_870,3,4,5,4,2,3,2,2,1,4,3,2,2,3,4,5,4,3,586,2,SportsEvent,179,5,5,NoStatus
ID_871,5,4,3,3,3,5,4,5,2,5,4,5,1,5,5,6,4,5,686,2,Vacation,149,81.06,5,Silver
ID_872,4,6,4,4,4,5,7,6,4,5,3,5,5,4,4,3,3,4,468,2,Business,149,24.96,4.98,Gold
ID_873,2,4,4,4,4,4,5,4,3,4,4,4,6,3,3,4,3,1,1933,1,Vacation,159,10,5,Silver
ID_874,6,7,3,7,5,6,6,6,6,5,7,5,6,7,5,6,4,6,638,2,Business,164,30.16,11.45,Platinum
ID_875,4,3,3,3,5,4,4,4,3,3,3,4,3,2,5,3,3,4,613,4,SportsEvent,136.5,23.13,5.71,NoStatus
ID_876,3,3,3,4,3,4,5,5,4,3,3,3,4,3,3,2,3,3,575,4,SportsEvent,151.5,12.73,1.99,Silver
ID_877,3,4,5,4,3,5,5,5,1,3,3,3,4,3,4,4,2,5,498,4,Concert,159,6.93,6.96,Silver
ID_878,4,3,5,3,4,3,3,3,2,5,3,3,1,4,5,3,5,4,700,4,Vacation,156.5,32.44,7.7,NoStatus
ID_879,4,4,4,4,4,5,5,4,4,5,4,3,4,5,3,5,4,3,5494,6,Business,157.33,10.95,3.32,Silver
ID_880,4,4,4,3,3,4,3,5,4,4,4,6,4,3,3,4,3,3,711,2,Business,159,79.47,5,Silver
ID_881,2,4,3,4,2,2,4,3,2,1,3,3,2,3,4,4,4,3,608,2,SportsEvent,169,5,9.98,NoStatus
ID_882,4,3,4,2,2,3,2,6,3,4,3,6,5,5,4,7,5,5,703,4,Business,169,5,1.99,Platinum
ID_883,4,3,5,5,2,5,3,5,3,2,4,5,3,2,4,6,5,5,119,2,Concert,169,13.17,9.98,Gold
ID_884,6,5,5,5,5,7,5,7,5,6,5,7,5,5,4,6,4,6,658,1,Business,139,10,0,Platinum
ID_885,5,2,4,3,3,3,4,4,4,4,5,4,4,3,3,4,2,3,434,5,Concert,143,35.01,5.96,Silver
ID_886,3,2,3,3,3,3,3,5,5,4,6,4,5,4,5,5,4,5,4525,6,OtherOrMixed,147.33,7.99,8.31,NoStatus
ID_887,5,6,3,5,4,6,3,5,4,3,5,6,6,5,5,4,5,7,1894,3,Conference,152.33,10,7.65,Platinum
ID_888,5,4,4,3,4,5,3,5,3,3,4,4,4,4,3,4,3,4,254,8,Concert,150.25,32.55,4.23,NoStatus
ID_889,3,4,3,4,3,2,4,4,4,3,5,3,4,3,5,4,4,2,790,4,SportsEvent,159,5,9.98,NoStatus
ID_890,3,4,4,4,3,5,3,4,3,5,5,5,5,2,4,2,3,3,132,2,Concert,149,42.52,13.95,Gold
ID_891,4,5,5,4,3,4,5,5,5,3,6,6,3,4,4,3,3,3,143,2,OtherOrMixed,174,19.85,6.45,Silver
ID_892,3,4,3,2,4,5,6,5,4,3,4,3,2,3,5,2,3,4,365,7,Concert,156.14,15.68,2.27,Silver
ID_893,3,5,2,3,3,5,5,4,4,3,5,4,2,4,4,5,4,3,419,3,Conference,145.67,0,1.65,NoStatus
ID_894,5,4,5,6,4,3,4,4,3,3,2,3,3,4,3,3,3,4,358,1,SportsEvent,169,10,14.95,Silver
ID_895,4,5,4,4,4,3,5,4,5,4,4,5,5,4,5,5,5,4,2342,7,SportsEvent,153.29,23.41,12.66,Silver
ID_896,4,4,6,4,4,4,5,5,2,2,3,4,4,3,4,5,3,2,1050,4,SportsEvent,146.5,45.8,3.73,NoStatus
ID_897,3,4,4,4,4,4,6,5,5,4,5,5,5,4,3,5,3,5,513,2,Conference,164,97.04,9.98,Platinum
ID_898,3,4,4,4,4,2,5,3,3,4,3,3,3,3,3,4,3,4,3968,2,SportsEvent,149,10,4.98,NoStatus
ID_899,2,3,3,3,4,3,3,4,5,4,5,4,4,4,4,3,5,3,269,2,OtherOrMixed,184,45.45,8.95,NoStatus
ID_900,4,5,5,5,5,5,5,4,5,4,5,4,4,4,3,3,2,2,991,6,Concert,149,9.85,6.95,NoStatus
ID_901,4,4,4,5,3,4,3,5,4,5,7,4,2,3,4,4,4,3,1739,1,Concert,169,34.24,7.95,NoStatus
ID_902,5,4,3,3,4,4,3,3,3,1,4,2,3,3,4,5,5,5,254,13,Conference,159,41.53,5.35,NoStatus
ID_903,3,4,5,5,4,5,4,4,4,4,5,5,4,4,4,3,4,6,254,4,OtherOrMixed,149,24.06,1.99,NoStatus
ID_904,4,5,3,4,4,5,5,4,3,2,3,4,4,3,3,3,4,5,471,5,SportsEvent,161,43.68,11.96,Silver
ID_905,4,5,5,3,3,6,4,4,4,5,3,5,3,3,1,2,4,3,643,8,Business,150.25,8.89,3.48,Gold
ID_906,3,5,4,4,3,6,5,5,3,5,4,5,4,5,5,5,5,5,398,2,Concert,159,65.62,8.98,NoStatus
ID_907,2,4,4,3,4,4,4,4,3,6,5,3,3,3,5,3,3,3,79,6,Vacation,154,41.09,7.96,NoStatus
ID_908,4,4,3,4,5,2,4,3,5,2,4,3,3,4,4,4,4,4,5733,6,SportsEvent,140.67,10.07,10.13,NoStatus
ID_909,4,3,3,4,2,3,5,3,4,3,5,3,2,5,5,6,3,5,1520,2,SportsEvent,149,41.22,8.98,NoStatus
ID_910,5,4,3,6,2,5,2,4,4,6,5,3,2,3,4,4,5,2,1023,4,Vacation,176.5,10,6.24,Silver
ID_911,4,5,3,5,2,4,5,2,4,4,4,3,3,3,4,4,4,2,307,4,SportsEvent,169,14.84,12.7,NoStatus
ID_912,2,3,3,4,4,5,5,5,3,4,5,5,3,4,4,6,3,4,2125,2,Business,139,5,7.45,Platinum
ID_913,5,5,4,3,4,4,6,4,5,6,5,4,5,5,4,6,4,4,288,4,Conference,139,5,4.48,Silver
ID_914,3,3,4,6,4,4,5,3,4,4,4,3,3,4,3,3,3,4,772,4,Concert,149,9.32,5.7,Silver
ID_915,5,5,6,4,4,5,5,4,4,5,4,5,4,5,3,4,2,5,672,2,Concert,139,30.01,7.95,Silver
ID_916,4,5,3,4,4,3,4,5,5,6,4,5,3,4,3,4,2,2,690,2,Conference,159,5,5,NoStatus
ID_917,4,3,3,2,5,2,5,3,3,4,5,2,5,3,4,5,5,4,88,4,SportsEvent,149,26.82,5.71,NoStatus
ID_918,3,3,2,2,4,5,6,4,4,5,4,3,4,4,4,4,4,3,1143,10,Vacation,152,3.73,4.87,NoStatus
ID_919,3,5,4,2,4,3,3,4,4,3,5,3,3,4,4,6,3,3,353,2,Vacation,149,10,3.98,NoStatus
ID_920,5,5,4,5,4,6,6,4,4,2,4,3,5,5,4,5,2,5,77,6,Conference,160.67,8.44,7.13,Gold
ID_921,6,5,6,2,4,5,4,5,4,5,5,4,5,5,4,5,4,5,1240,5,Business,145,28.95,11.16,Silver
ID_922,6,5,6,3,5,5,4,6,5,6,6,5,5,5,4,5,4,5,747,6,Business,162.33,12.81,4.31,Platinum
ID_923,3,3,4,4,2,3,4,3,4,3,2,2,2,4,3,5,4,4,631,1,Concert,139,10,0,NoStatus
ID_924,3,4,4,3,3,2,4,3,3,4,4,3,3,3,2,6,3,3,51,6,SportsEvent,174,47.02,7.62,Silver
ID_925,4,3,3,3,4,4,5,3,4,3,5,3,2,3,3,3,5,2,177,14,OtherOrMixed,167.57,31.49,9.4,NoStatus
ID_926,4,4,5,4,4,3,5,4,5,3,4,4,4,3,4,3,2,3,292,2,Concert,139,44.36,4.98,Silver
ID_927,5,4,4,3,4,3,3,4,5,3,6,4,4,4,5,4,5,3,1769,13,SportsEvent,155.92,18.82,9.97,Silver
ID_928,6,5,5,4,3,4,3,4,2,3,4,4,3,3,3,5,4,2,411,7,Conference,166.14,30.23,7.56,Gold
ID_929,5,4,2,4,4,4,6,3,6,6,5,3,2,4,4,4,2,4,1992,11,SportsEvent,143.55,31.46,2.53,Gold
ID_930,3,4,5,6,3,4,4,4,2,4,4,5,4,4,4,5,4,5,944,6,Concert,157.33,15.12,11.29,Gold
ID_931,3,4,3,3,3,3,2,3,2,3,2,2,4,2,1,4,4,4,1546,2,SportsEvent,159,5,13.95,NoStatus
ID_932,5,5,6,5,4,2,5,5,4,4,4,5,6,4,3,4,1,6,864,4,Business,126.5,33.32,6.99,Platinum
ID_933,4,4,3,5,4,4,5,4,5,3,4,4,3,5,3,5,3,3,3199,3,Conference,149,41.89,8.62,Silver
ID_934,5,4,4,3,3,3,4,3,3,5,3,4,5,4,4,5,4,3,1214,3,SportsEvent,152.33,73.17,10.3,NoStatus
ID_935,6,3,4,3,4,5,6,4,6,6,5,5,5,4,3,4,2,4,526,4,Conference,139,23.42,6.24,NoStatus
ID_936,4,4,5,4,4,2,4,2,5,4,6,2,2,3,2,1,4,3,875,1,SportsEvent,139,10,0,NoStatus
ID_937,3,3,4,6,5,3,5,4,3,4,4,3,2,2,2,4,4,1,326,4,SportsEvent,164,29.9,8.23,NoStatus
ID_938,4,5,4,5,5,4,6,6,6,5,5,5,5,6,5,5,3,5,1725,2,Business,124,52.24,8.98,Platinum
ID_939,5,5,3,5,4,5,6,5,5,5,5,6,4,5,3,3,2,5,737,3,Conference,149,5,2.65,Gold
ID_940,5,3,5,5,4,5,5,5,4,5,4,5,4,5,3,4,5,5,302,5,Business,157,25.75,12.16,Platinum
ID_941,5,6,4,4,4,4,6,6,6,6,6,6,5,7,4,4,6,4,301,15,Business,144.33,41.15,5.1,Gold
ID_942,5,6,5,5,4,4,4,5,6,3,6,5,3,5,4,5,4,4,695,4,Conference,161.5,8.67,2.49,Silver
ID_943,2,4,5,4,5,3,6,6,4,4,4,3,4,4,4,4,2,2,386,3,Vacation,142.33,46.32,5,Silver
ID_944,5,5,4,3,3,4,3,4,3,5,3,4,4,2,3,3,4,3,2558,8,Business,161.5,11.59,3.23,Silver
ID_945,4,4,4,3,4,3,5,5,5,2,4,5,4,5,5,5,4,4,179,4,Business,139,31.39,11.96,Gold
ID_946,5,4,2,4,3,4,4,3,4,3,4,3,2,2,4,3,4,6,972,3,SportsEvent,142.33,10.86,12.62,NoStatus
ID_947,2,3,4,3,3,4,2,3,1,4,3,4,3,3,4,4,4,3,120,4,Vacation,159,53.93,8.2,NoStatus
ID_948,6,4,5,3,5,4,5,5,4,4,4,4,4,5,4,4,4,4,124,1,Concert,129,10,7.95,Gold
ID_949,4,7,5,3,5,5,4,5,4,4,5,5,4,6,4,6,5,6,1279,2,Business,159,15,6.45,Silver
ID_950,4,4,3,4,5,3,4,4,6,6,5,4,3,5,5,4,6,4,669,2,Vacation,164,29.06,4.98,Silver
ID_951,4,4,4,3,3,4,5,5,4,4,3,5,5,4,4,3,3,4,163,2,Business,149,44.86,13.95,Platinum
ID_952,2,4,3,5,4,3,5,3,3,4,4,2,2,3,4,5,4,4,330,7,Vacation,151.86,18.29,8.55,NoStatus
ID_953,4,4,4,5,4,4,5,5,5,5,5,5,4,3,2,3,4,2,582,3,Business,162.33,29.48,5,Silver
ID_954,6,5,6,4,2,2,3,2,4,3,3,2,2,3,3,4,3,3,1629,6,SportsEvent,175.67,16.44,13.78,NoStatus
ID_955,4,4,5,2,3,3,3,5,5,4,5,4,5,4,3,2,3,6,1086,6,Vacation,140.67,5.09,9.64,Gold
ID_956,5,4,3,4,5,5,5,5,5,5,5,5,6,4,4,6,7,5,2889,3,Business,142.33,10,5,Platinum
ID_957,5,4,3,3,3,5,4,4,2,4,3,3,4,3,2,4,3,2,1122,6,Concert,157.33,55.58,7.65,NoStatus
ID_958,5,5,4,6,3,3,3,3,2,3,4,4,4,3,3,4,4,3,503,11,Conference,160.82,13.52,10.6,NoStatus
ID_959,3,4,3,4,2,4,1,5,2,1,3,4,4,3,5,5,6,2,111,6,OtherOrMixed,164,13.97,7.65,Silver
ID_960,3,3,3,4,4,5,4,5,3,4,5,5,4,5,4,5,3,5,24,3,Concert,162.33,10,1.65,NoStatus
ID_961,4,5,5,5,3,3,2,4,3,3,3,5,5,3,5,4,4,3,335,3,Business,159,13.15,6.95,Silver
ID_962,4,4,5,5,5,2,4,4,5,3,6,4,3,5,5,6,5,4,731,3,OtherOrMixed,159,10,10.97,NoStatus
ID_963,4,5,5,3,3,4,3,6,5,5,4,4,5,4,4,5,5,6,247,2,Business,139,20.8,9.98,Gold
ID_964,4,5,3,4,4,4,3,5,3,3,4,5,4,4,4,6,5,2,1194,3,SportsEvent,145.67,15,7.65,Silver
ID_965,4,4,4,6,3,5,5,4,6,5,5,5,4,5,3,5,4,4,320,2,Business,164,5,3.98,Gold
ID_966,3,3,3,3,3,5,4,5,5,5,5,4,4,4,5,4,3,4,495,2,Business,159,0,6.45,Gold
ID_967,5,5,3,4,3,5,4,5,5,5,6,5,5,4,3,5,5,3,645,8,Business,162.75,38,10.59,Gold
ID_968,4,5,4,4,3,5,4,5,3,3,5,4,4,5,3,3,5,5,5847,3,SportsEvent,159,5,5.97,Silver
ID_969,4,3,2,3,3,3,1,4,2,3,4,4,5,3,4,4,4,3,450,2,Conference,149,15,13.95,Silver
ID_970,4,4,4,5,5,4,5,5,5,4,6,4,5,5,3,7,4,5,420,2,Conference,149,15.55,7.48,Platinum
ID_971,5,4,5,3,3,5,4,5,3,4,4,5,6,3,3,4,3,5,564,7,OtherOrMixed,154.71,13.91,4.4,Silver
ID_972,3,4,3,4,5,6,4,5,4,3,3,5,4,2,2,3,1,4,475,1,Business,169,10,9.95,Gold
ID_973,2,3,3,3,2,5,2,5,2,2,3,3,2,3,3,5,5,4,18,1,Business,159,63.19,7.95,NoStatus
ID_974,4,4,5,3,2,3,4,4,3,5,4,3,3,4,4,6,4,3,3775,2,SportsEvent,144,5,0,NoStatus
ID_975,3,5,4,4,2,3,3,3,4,3,3,4,3,3,4,5,4,3,315,6,Concert,155.67,11.62,9.64,Silver
ID_976,4,6,5,3,3,5,4,4,3,6,5,4,2,4,3,5,4,5,2789,1,SportsEvent,159,0,0,Silver
ID_977,5,4,2,4,2,4,4,4,4,3,3,4,3,3,2,4,2,4,481,2,Vacation,134,50.94,0,NoStatus
ID_978,4,4,4,6,4,5,5,4,4,4,4,4,4,5,5,5,4,4,162,5,Conference,155,7.62,9.17,Silver
ID_979,5,5,4,5,5,5,4,6,4,4,4,6,6,5,3,4,3,6,433,4,Conference,151.5,38.89,4.48,Gold
ID_980,4,5,5,2,1,2,5,4,5,5,5,4,4,6,3,5,3,6,994,4,OtherOrMixed,156.5,48.15,10.21,NoStatus
ID_981,4,3,3,5,3,2,3,3,3,4,4,3,4,2,5,4,4,1,904,1,Concert,169,10,0,NoStatus
ID_982,3,4,3,4,4,5,5,4,4,5,5,5,3,3,4,4,3,5,858,2,Concert,144,13.01,8.95,Silver
ID_983,3,4,4,4,4,4,6,3,4,4,3,4,4,4,4,5,4,4,773,4,SportsEvent,144,29.2,8.23,Silver
ID_984,3,5,6,5,4,5,5,4,2,2,4,4,3,4,4,4,2,4,736,1,Business,189,5,0,Silver
ID_985,3,4,4,4,5,4,5,6,2,5,4,4,4,5,6,5,5,4,203,11,Business,149.91,15.13,5.69,Gold
ID_986,3,4,3,3,3,4,4,4,3,3,5,4,4,4,5,5,5,4,124,2,Concert,184,5,7.48,Silver
ID_987,3,3,4,3,4,5,5,5,4,4,3,5,5,4,4,5,4,4,58,1,Concert,129,5,9.95,Silver
ID_988,5,4,4,4,2,3,3,4,1,2,3,4,4,2,3,2,3,3,802,3,SportsEvent,169,18.98,8.32,Silver
ID_989,3,3,4,3,7,3,6,4,4,6,5,5,3,4,4,4,3,5,728,6,Conference,140.67,37.58,6.3,Silver
ID_990,3,4,4,4,4,5,4,5,4,4,7,4,4,5,5,5,5,4,599,3,Business,159,31.82,7.65,Silver
ID_991,6,4,4,4,2,3,5,5,4,2,5,3,4,3,3,3,2,3,164,3,SportsEvent,145.67,19.25,7.65,Silver
ID_992,2,3,2,2,3,3,3,5,2,2,4,5,3,3,2,2,3,4,284,2,SportsEvent,159,44.21,0,Platinum
ID_993,4,4,4,3,3,6,2,5,4,3,3,4,4,3,2,5,5,4,1299,2,Business,154,5,0,Gold
ID_994,5,5,5,4,4,4,5,4,5,7,5,4,4,4,4,4,4,5,580,2,Vacation,139,59,7.95,Silver
ID_995,5,5,5,3,4,3,4,5,5,6,4,5,5,4,4,4,4,5,130,5,Business,137,5,9.17,Platinum
ID_996,4,5,4,3,5,2,5,4,4,3,4,3,4,4,4,6,4,5,1295,4,Conference,146.5,17.63,7.48,NoStatus
ID_997,6,5,4,5,3,6,4,5,3,3,5,5,4,4,6,5,3,5,621,2,OtherOrMixed,169,11.23,8.95,Gold
ID_998,3,3,3,3,3,3,3,3,2,4,4,4,1,2,3,7,4,1,318,5,SportsEvent,161,20.23,9.77,NoStatus
ID_999,6,5,5,2,5,3,5,5,4,5,3,5,4,5,4,5,4,3,146,6,Conference,155.67,40.43,10.63,Silver
ID_1000,5,6,4,4,3,5,4,4,4,5,6,4,4,5,5,5,4,5,538,3,Conference,152.33,25.32,4.3,Gold
ID_1001,5,4,5,4,3,3,2,4,3,3,4,3,3,3,4,4,5,4,4289,2,SportsEvent,159,21.27,7.48,Silver
ID_1002,3,3,2,3,3,3,3,5,3,4,4,3,5,3,3,2,2,2,287,5,SportsEvent,155,5,4.57,Silver
ID_1003,4,5,3,4,3,5,3,5,3,5,4,5,3,4,4,4,4,5,370,4,OtherOrMixed,169,18.11,5.21,Silver
ID_1004,5,3,4,4,5,2,5,5,4,5,4,3,3,5,4,5,3,4,2083,2,SportsEvent,159,10,0,NoStatus
ID_1005,4,4,4,4,4,5,4,5,4,4,4,4,4,4,3,4,3,5,313,6,Vacation,154,16.13,3.48,Gold
ID_1006,4,5,3,3,2,4,3,3,4,3,4,4,3,2,2,4,4,5,1000,2,SportsEvent,169,5,4.98,NoStatus
ID_1007,5,4,5,3,3,3,3,3,4,6,6,5,3,6,4,6,5,6,717,8,SportsEvent,159,25.81,6.46,Gold
ID_1008,3,4,4,3,4,4,4,4,5,4,4,6,4,5,5,6,4,4,1150,6,Business,152.33,17.75,1.66,Gold
ID_1009,4,4,4,4,4,4,5,6,4,6,4,5,5,5,5,5,3,4,185,3,Conference,145.67,5.96,5.97,Silver
ID_1010,4,4,5,4,3,4,6,7,5,4,5,4,3,6,6,4,4,4,288,9,OtherOrMixed,149,0,3.98,Silver
ID_1011,2,4,4,2,4,5,5,4,5,4,4,5,4,4,4,4,5,3,410,11,Business,138.09,33.21,5.15,Silver
ID_1012,5,3,5,5,4,3,3,5,2,2,3,4,5,3,3,4,5,1,1184,1,SportsEvent,169,10,12.95,Silver
ID_1013,4,5,5,4,3,3,3,5,3,4,2,3,4,3,3,6,6,5,500,2,OtherOrMixed,174,10,8.98,NoStatus
ID_1014,5,6,4,5,2,5,4,4,4,5,5,4,4,3,3,6,3,4,322,6,OtherOrMixed,177.33,26.13,7.65,NoStatus
ID_1015,5,3,3,3,3,2,4,2,3,4,4,2,1,2,3,3,4,2,259,2,SportsEvent,169,10,9.98,NoStatus
ID_1016,4,3,4,4,3,4,2,5,2,3,4,5,4,3,2,4,4,2,189,1,Conference,169,5,12.95,Silver
ID_1017,5,5,3,4,4,4,5,4,7,3,5,3,3,4,4,4,3,5,244,1,Concert,149,40.53,12.95,Silver
ID_1018,5,5,4,4,1,5,5,5,5,3,5,5,7,5,4,4,4,4,871,1,Business,129,0,0,Gold
ID_1019,3,3,3,4,2,3,2,4,2,3,4,4,3,3,3,5,6,4,1221,7,SportsEvent,164.71,46.7,10.68,Gold
ID_1020,5,5,3,4,4,5,5,3,3,3,3,4,5,3,5,5,3,4,263,1,OtherOrMixed,159,5,9.95,Silver
ID_1021,4,5,5,3,3,4,4,6,4,3,6,4,4,5,3,4,4,4,461,4,Conference,159,24.03,11.46,Gold
ID_1022,4,4,2,4,4,3,4,5,5,5,3,5,3,4,3,6,4,4,942,2,Business,139,62.37,8.98,Silver
ID_1023,5,5,3,2,4,3,4,3,4,7,5,5,5,5,5,5,6,6,490,5,Conference,147,18.87,3.58,NoStatus
ID_1024,4,5,5,5,6,4,6,7,5,5,6,4,5,6,6,4,5,6,778,1,Business,159,14.81,14.95,Platinum
ID_1025,5,5,4,6,4,5,4,5,5,4,4,5,3,5,3,2,4,3,816,1,Business,149,74.47,5,NoStatus
ID_1026,2,4,4,5,6,5,6,5,4,4,4,4,4,4,3,4,3,4,2617,1,Concert,159,10,9.95,Silver
ID_1027,5,6,4,4,4,3,4,3,3,3,4,5,5,2,4,4,2,4,3093,9,Concert,156.78,13.58,8.97,Silver
ID_1028,5,4,5,3,4,4,5,4,4,6,6,4,4,6,5,5,4,4,395,5,Concert,141,24.26,6.36,Silver
ID_1029,5,4,2,4,6,5,5,5,5,5,4,5,5,5,6,5,3,6,85,4,Business,149,19.86,12.46,Platinum
ID_1030,2,4,4,2,3,3,4,2,3,3,4,2,3,1,2,3,3,2,221,3,SportsEvent,152.33,5,3.32,NoStatus
ID_1031,4,5,4,3,2,3,3,4,3,5,5,4,3,4,4,5,5,4,63,2,Vacation,184,46.83,3.98,NoStatus
ID_1032,6,5,6,5,5,5,5,5,5,4,5,4,3,4,5,5,3,7,120,4,Conference,154,20.63,4.48,NoStatus
ID_1033,5,4,4,4,4,3,6,4,5,5,6,3,4,5,4,5,4,4,237,7,Vacation,140.43,32.94,10.53,Gold
ID_1034,4,4,3,1,4,3,3,4,2,2,4,3,3,4,3,4,4,2,438,2,Vacation,139,29.78,4.98,NoStatus
ID_1035,5,5,5,2,4,6,5,6,5,3,5,5,5,4,3,6,3,4,1477,11,Business,159,13.24,5.42,Platinum
ID_1036,4,4,5,5,4,5,4,5,5,3,6,4,5,3,3,4,5,5,445,9,Business,160.11,10,7.53,Platinum
ID_1037,5,6,3,6,3,5,4,4,2,2,4,4,4,4,4,5,4,3,280,2,Conference,169,33.81,0,Silver
ID_1038,4,4,2,5,4,5,6,5,4,3,4,5,4,4,5,4,5,4,526,1,SportsEvent,139,5,7.95,Gold
ID_1039,5,4,3,3,5,4,3,6,5,5,4,4,3,4,3,4,3,5,701,3,Business,155.67,23.68,8.62,NoStatus
ID_1040,3,4,3,3,4,3,4,4,6,4,4,4,4,3,2,2,4,6,326,3,Business,152.33,10.65,7.62,Gold
ID_1041,3,5,5,5,5,5,6,4,3,3,4,4,4,2,4,3,2,4,141,3,OtherOrMixed,142.33,37.85,14.28,NoStatus
ID_1042,5,4,4,4,5,5,6,3,7,4,4,4,3,5,3,5,2,3,532,5,SportsEvent,151,10,7.55,Silver
ID_1043,5,5,4,3,1,3,4,4,3,2,3,2,3,3,4,6,3,3,238,12,OtherOrMixed,165.67,16.79,5.8,NoStatus
ID_1044,4,4,4,3,4,5,5,4,3,3,5,5,5,3,2,3,2,5,416,8,Conference,164,5,7.98,NoStatus
ID_1045,2,4,6,4,4,3,5,4,4,5,5,4,5,4,5,4,3,4,211,7,SportsEvent,157.57,10.37,3.41,Silver
ID_1046,5,5,5,4,4,3,6,7,4,3,5,6,5,6,4,4,3,6,216,8,Business,161.5,42.97,9.72,Platinum
ID_1047,5,4,3,4,5,5,4,5,4,4,4,5,4,5,5,3,4,3,4012,6,Business,155.67,42.43,5.97,Gold
ID_1048,4,2,2,4,1,3,2,2,3,4,5,2,3,3,2,4,6,2,535,6,SportsEvent,167.33,5,7.98,NoStatus
ID_1049,2,4,2,3,4,3,3,4,4,4,5,4,4,3,2,3,6,5,177,3,Business,162.33,11.63,2.65,Silver
ID_1050,4,3,5,2,3,2,4,3,3,3,4,3,4,3,4,5,4,3,393,6,SportsEvent,145.67,14.85,6.66,NoStatus
ID_1051,5,4,4,5,3,5,4,6,4,4,4,2,4,4,4,3,4,4,109,2,OtherOrMixed,144,0,8.98,Silver
ID_1052,3,4,5,3,5,4,5,5,4,4,3,5,4,4,2,4,2,4,576,2,Conference,124,53.69,7.95,Silver
ID_1053,3,3,3,5,3,3,6,3,3,5,5,4,3,3,3,4,4,1,1734,2,SportsEvent,174,17.38,7.95,NoStatus
ID_1054,4,5,6,3,5,5,5,3,5,5,4,4,3,4,4,3,3,3,3093,2,Conference,149,54.65,3.98,Silver
ID_1055,4,5,4,3,4,3,5,3,3,4,4,3,4,4,4,3,4,4,554,7,OtherOrMixed,137.57,10.06,8.55,Silver
ID_1056,3,4,5,4,4,4,6,6,5,4,6,4,5,4,3,4,2,3,592,6,Concert,145.67,8.68,1.65,Gold
ID_1057,4,6,4,3,5,3,5,5,5,3,4,5,5,6,6,6,6,4,1065,2,Vacation,149,19.86,5,Gold
